Dimensions,Activation,Total Memory Size (MB),NAU Loss @ 25epoch,Baseline Loss @ 25epoch,Loss Diff (NAU-Baseline) @ 25epoch,NAU Loss @ 50epoch,Baseline Loss @ 50epoch,Loss Diff (NAU-Baseline) @ 50epoch,NAU Loss @ 75epoch,Baseline Loss @ 75epoch,Loss Diff (NAU-Baseline) @ 75epoch,NAU Loss @ 100epoch,Baseline Loss @ 100epoch,Loss Diff (NAU-Baseline) @ 100epoch,NAU Loss @ 500epoch,Baseline Loss @ 500epoch,Loss Diff (NAU-Baseline) @ 500epoch,NAU Training Time @ 1000epoch (sec),Baseline Training Time @ 1000epoch (sec)
2->512->32->16->1,linear,0.336344,0.23030102252960205,0.1505611091852188,0.07973991334438324,0.08544939011335373,0.09230443090200424,-0.006855040788650513,0.09457848221063614,0.08655041456222534,0.008028067648410797,0.10437032580375671,0.08382975310087204,0.020540572702884674,0.1260298639535904,0.08474624902009964,0.04128361493349075,22.315455675125122,10.008011102676392
2->512->32->32->1,linear,0.338584,0.21311204135417938,0.11191228032112122,0.10119976103305817,0.11244750022888184,0.08586819469928741,0.02657930552959442,0.10669367015361786,0.0847296342253685,0.02196403592824936,0.10314567387104034,0.08341825753450394,0.019727416336536407,0.10998647660017014,0.08337037265300751,0.026616103947162628,22.003564596176147,10.28767204284668
2->512->32->64->1,linear,0.343064,0.21210601925849915,0.12948356568813324,0.0826224535703659,0.09024383127689362,0.08972708880901337,0.000516742467880249,0.09645088016986847,0.08405575901269913,0.012395121157169342,0.09589192271232605,0.08458573371171951,0.011306189000606537,0.11009200662374496,0.08492515236139297,0.02516685426235199,23.157026767730713,10.494571447372437
2->512->32->128->1,linear,0.352024,0.1595558077096939,0.1312738060951233,0.028282001614570618,0.09368927776813507,0.09217634797096252,0.0015129297971725464,0.09318237751722336,0.08353455364704132,0.009647823870182037,0.09953203797340393,0.08428250253200531,0.01524953544139862,0.10124589502811432,0.08513960242271423,0.016106292605400085,23.87652826309204,10.521658420562744
2->512->32->256->1,linear,0.369944,0.13454285264015198,0.10448125004768372,0.03006160259246826,0.09062851965427399,0.08830576390028,0.002322755753993988,0.08815287798643112,0.08315373212099075,0.004999145865440369,0.09593882411718369,0.08439349383115768,0.011545330286026001,0.0970165953040123,0.08489306271076202,0.012123532593250275,25.21370029449463,10.90938925743103
2->512->32->512->1,linear,0.405784,0.1251269280910492,0.1422492265701294,-0.0171222984790802,0.09041126072406769,0.0904485434293747,-3.7282705307006836e-05,0.09360988438129425,0.08481115102767944,0.008798733353614807,0.09092384576797485,0.08359423279762268,0.007329612970352173,0.08680940419435501,0.08343464136123657,0.0033747628331184387,28.191592931747437,11.169894933700562
2->512->32->1024->1,linear,0.477464,0.12647001445293427,0.14988230168819427,-0.02341228723526001,0.08929353952407837,0.09291189163923264,-0.0036183521151542664,0.0835886001586914,0.08533606678247452,-0.0017474666237831116,0.09422243386507034,0.08385981619358063,0.010362617671489716,0.09889891743659973,0.08508188277482986,0.013817034661769867,36.95247721672058,13.382330179214478
2->512->64->2->1,linear,0.400432,0.12959790229797363,0.15812285244464874,-0.02852495014667511,0.09044256061315536,0.09387937188148499,-0.0034368112683296204,0.08908542990684509,0.08469586074352264,0.004389569163322449,0.08664990961551666,0.08568622171878815,0.0009636878967285156,0.08774500340223312,0.08217914402484894,0.005565859377384186,26.649911880493164,10.342955112457275
2->512->64->4->1,linear,0.400968,0.15172059834003448,0.11352480947971344,0.038195788860321045,0.0986495316028595,0.08853916078805923,0.010110370814800262,0.08788143843412399,0.08436974138021469,0.0035116970539093018,0.09627505391836166,0.08375491946935654,0.012520134449005127,0.09374850243330002,0.08474975824356079,0.008998744189739227,26.46633005142212,10.243118047714233
2->512->64->8->1,linear,0.40204,0.20637938380241394,0.15194201469421387,0.05443736910820007,0.10413512587547302,0.09523488581180573,0.008900240063667297,0.09944219142198563,0.08524025976657867,0.014201931655406952,0.09819836914539337,0.08294925093650818,0.015249118208885193,0.10798560082912445,0.0829940214753151,0.024991579353809357,26.85963797569275,10.409273147583008
2->512->64->16->1,linear,0.404184,0.1831710785627365,0.11089867353439331,0.0722724050283432,0.10208602249622345,0.08804979920387268,0.014036223292350769,0.10414120554924011,0.08419149369001389,0.019949711859226227,0.10241459310054779,0.08273206651210785,0.01968252658843994,0.09591968357563019,0.08517057448625565,0.010749109089374542,26.771283626556396,10.470627546310425
2->512->64->32->1,linear,0.408472,0.2149524986743927,0.15957489609718323,0.05537760257720947,0.10062755644321442,0.09678441286087036,0.003843143582344055,0.09573925286531448,0.08561478555202484,0.010124467313289642,0.10610990226268768,0.08378586918115616,0.022324033081531525,0.11594247817993164,0.08448541164398193,0.03145706653594971,27.05289316177368,10.424086809158325
2->512->64->64->1,linear,0.417048,0.24066729843616486,0.12282118946313858,0.11784610897302628,0.09973762929439545,0.0894804298877716,0.01025719940662384,0.09790953248739243,0.08422420918941498,0.013685323297977448,0.09766583144664764,0.08315631747245789,0.014509513974189758,0.10656452924013138,0.08359849452972412,0.022966034710407257,27.472489595413208,10.542680740356445
2->512->64->128->1,linear,0.4342,0.16052821278572083,0.15462321043014526,0.0059050023555755615,0.0948105975985527,0.09490442276000977,-9.382516145706177e-05,0.08957356214523315,0.08698016405105591,0.002593398094177246,0.09531695395708084,0.08295188099145889,0.012365072965621948,0.10229697823524475,0.08371776342391968,0.018579214811325073,29.9103581905365,10.896109580993652
2->512->64->256->1,linear,0.468504,0.1907544583082199,0.11096448451280594,0.07978997379541397,0.09786366671323776,0.08717022836208344,0.010693438351154327,0.09236544370651245,0.085289366543293,0.007076077163219452,0.10301952809095383,0.08294295519590378,0.02007657289505005,0.10100145637989044,0.08357588201761246,0.017425574362277985,32.83294153213501,10.990530729293823
2->512->64->512->1,linear,0.537112,0.15663112699985504,0.11290290206670761,0.04372822493314743,0.09226584434509277,0.0868615135550499,0.005404330790042877,0.09727229923009872,0.08411326259374619,0.013159036636352539,0.09918119758367538,0.08443322777748108,0.014747969806194305,0.10082805156707764,0.08409702032804489,0.016731031239032745,37.51228666305542,11.774921655654907
2->512->64->1024->1,linear,0.674328,0.1315401941537857,0.10810364782810211,0.023436546325683594,0.08521023392677307,0.0871099904179573,-0.0018997564911842346,0.09270736575126648,0.08359915018081665,0.009108215570449829,0.08706213533878326,0.08361199498176575,0.003450140357017517,0.09233497828245163,0.08292397856712341,0.009410999715328217,49.07750964164734,14.248342514038086
2->512->128->2->1,linear,0.532528,0.11085488647222519,0.12586306035518646,-0.015008173882961273,0.09660076349973679,0.09135523438453674,0.005245529115200043,0.08616898953914642,0.0859772115945816,0.00019177794456481934,0.08202524483203888,0.08408132195472717,-0.0020560771226882935,0.08285462856292725,0.08383180946111679,-0.0009771808981895447,34.90399122238159,11.402331829071045
2->512->128->4->1,linear,0.533576,0.1444687396287918,0.11910883337259293,0.025359906256198883,0.09619855135679245,0.08781066536903381,0.008387885987758636,0.08696937561035156,0.08386947959661484,0.003099896013736725,0.09708324074745178,0.08392965793609619,0.01315358281135559,0.11128611862659454,0.0835535079240799,0.02773261070251465,34.84232974052429,11.457086563110352
2->512->128->8->1,linear,0.535672,0.19084733724594116,0.13587094843387604,0.054976388812065125,0.09490058571100235,0.09144042432308197,0.0034601613879203796,0.0995292067527771,0.08396673947572708,0.015562467277050018,0.10371357202529907,0.08402355760335922,0.01969001442193985,0.1027987152338028,0.08409541845321655,0.018703296780586243,35.273289918899536,11.426537036895752
2->512->128->16->1,linear,0.539864,0.21102580428123474,0.15847891569137573,0.05254688858985901,0.10677718371152878,0.0948294848203659,0.011947698891162872,0.09830798953771591,0.08466863632202148,0.013639353215694427,0.09195612370967865,0.0842023640871048,0.0077537596225738525,0.10393863171339035,0.0843215137720108,0.019617117941379547,35.56086254119873,11.522480964660645
